Axis  r β τmin τmax      v0      mag-squared(v0)
---------------------------------------------
τ:4.8 x:[6.0, -0.8968, -0.4425, 0.0, YES]
τ:4.9 x:[6.125, -0.8611, -0.5085, 0.0, YES]
τ:5.0 x:[6.25, -0.8206, -0.5716, 0.0, YES]
τ:5.1 x:[6.375, -0.7754, -0.6314, 0.0, YES]
τ:5.2 x:[6.5, -0.7259, -0.6878, 0.0, YES]
τ:5.3 x:[6.625, -0.6724, -0.7402, 0.0, YES]
τ:5.4 x:[6.75, -0.615, -0.7885, 0.0, YES]
τ:5.5 x:[6.875, -0.5542, -0.8324, 0.0, YES]
τ:5.6 x:[7.0, -0.4903, -0.8716, 0.0, YES]
τ:5.7 x:[7.125, -0.4236, -0.9059, 0.0, YES]
τ:5.8 x:[7.25, -0.3545, -0.9351, 0.0, YES]
τ:5.9 x:[7.375, -0.2834, -0.959, 0.0, YES]
τ:6.0 x:[7.5, -0.2108, -0.9775, 0.0, YES]
τ:6.1 x:[7.625, -0.137, -0.9906, 0.0, YES]
τ:6.2 x:[7.75, -0.0623, -0.9981, 0.0, YES]
τ:6.3 x:[7.875, 0.0126, -0.9999, 0.0, YES]
τ:6.4 x:[8.0, 0.0875, -0.9962, 0.0, YES]
τ:6.5 x:[8.125, 0.1619, -0.9868, 0.0, YES]
τ:6.6 x:[8.25, 0.2354, -0.9719, 0.0, YES]
τ:6.7 x:[8.375, 0.3075, -0.9515, 0.0, YES]
τ:6.8 x:[8.5, 0.378, -0.9258, 0.0, YES]
τ:6.9 x:[8.625, 0.4463, -0.8949, 0.0, YES]
τ:7.0 x:[8.75, 0.5121, -0.8589, 0.0, YES]
τ:7.1 x:[8.875, 0.575, -0.8181, 0.0, YES]
τ:7.2 x:[9.0, 0.6347, -0.7728, 0.0, YES]
τ:7.3 x:[9.125, 0.6908, -0.723, 0.0, YES]
τ:7.4 x:[9.25, 0.743, -0.6692, 0.0, YES]
τ:7.5 x:[9.375, 0.7911, -0.6117, 0.0, YES]
τ:7.6 x:[9.5, 0.8347, -0.5507, 0.0, YES]
τ:7.7 x:[9.625, 0.8736, -0.4866, 0.0, YES]
τ:7.8 x:[9.75, 0.9076, -0.4198, 0.0, YES]
τ:7.9 x:[9.875, 0.9365, -0.3506, 0.0, YES]
τ:8.0 x:[10.0, 0.9602, -0.2794, 0.0, YES]
τ:8.1 x:[10.125, 0.9784, -0.2067, 0.0, YES]
τ:8.2 x:[10.25, 0.9911, -0.1328, 0.0, YES]
τ:8.3 x:[10.375, 0.9983, -0.0582, 0.0, YES]
τ:8.4 x:[10.5, 0.9999, 0.0168, 0.0, YES]
τ:8.5 x:[10.625, 0.9958, 0.0917, 0.0, YES]
τ:8.6 x:[10.75, 0.9861, 0.166, 0.0, YES]
τ:8.7 x:[10.875, 0.9709, 0.2395, 0.0, YES]
τ:8.8 x:[11.0, 0.9502, 0.3115, 0.0, YES]
τ:8.9 x:[11.125, 0.9242, 0.3819, 0.0, YES]
τ:9.0 x:[11.25, 0.893, 0.45, 0.0, YES]
τ:9.1 x:[11.375, 0.8568, 0.5157, 0.0, YES]
τ:9.2 x:[11.5, 0.8157, 0.5784, 0.0, YES]
τ:9.3 x:[11.625, 0.7701, 0.6379, 0.0, YES]
τ:9.4 x:[11.75, 0.7201, 0.6938, 0.0, YES]
τ:9.5 x:[11.875, 0.6661, 0.7459, 0.0, YES]
τ:9.6 x:[12.0, 0.6084, 0.7937, 0.0, YES]
τ:9.7 x:[12.125, 0.5472, 0.837, 0.0, YES]
τ:9.8 x:[12.25, 0.4829, 0.8757, 0.0, YES]
τ:9.9 x:[12.375, 0.4159, 0.9094, 0.0, YES]
τ:10.0 x:[12.5, 0.3466, 0.938, 0.0, YES]
